ID,Oil_Type,Surfactant_Type,Required_HLB,Oil_MW,Surf_HLB,Surf_MW,Smix_Ratio,System_HLB,PDI,Stability_Target,Drug_Name,Drug_Loading_mg_mL,EE_Percent
NE_1342,Castor Oil,Tween 20,14.0,933.4,16.7,1227,2,12.8,0.324,0,Paclitaxel,4.96,75.45
NE_1343,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,1,9.25,0.181,0,Ibuprofen,31.17,76.6
NE_1344,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,3,11.38,0.39,0,Ibuprofen,54.35,81.26
NE_1345,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,1,9.25,0.443,0,Ibuprofen,32.56,82.34
NE_1346,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,3,13.77,0.289,0,Curcumin,14.15,76.5
NE_1347,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,2,10.67,0.117,0,Paclitaxel,3.63,78.43
NE_1348,Castor Oil,Tween 20,14.0,933.4,16.7,1227,1,10.85,0.143,0,Paclitaxel,2.28,72.1
NE_1349,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,3,11.38,0.333,0,Celecoxib,129.04,78.76
NE_1350,Capryol 90,Tween 80,11.5,172.2,15.0,1310,1,10.0,0.18,1,Celecoxib,184.44,92.07
NE_1351,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,1,9.25,0.185,0,Ibuprofen,37.17,84.55
NE_1352,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,1,9.25,0.296,0,Paclitaxel,4.42,84.62
NE_1353,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,1,9.25,0.195,1,Celecoxib,139.79,98.25
NE_1354,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,2,10.67,0.191,1,Celecoxib,189.28,99.17
NE_1355,Castor Oil,Tween 80,14.0,933.4,15.0,1310,2,11.67,0.227,1,Paclitaxel,6.1,93.58
NE_1356,Castor Oil,Tween 80,14.0,933.4,15.0,1310,3,12.5,0.324,0,Paclitaxel,5.67,86.29
NE_1357,Castor Oil,Tween 20,14.0,933.4,16.7,1227,1,10.85,0.238,0,Paclitaxel,2.5,79.33
NE_1358,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,2,11.67,0.279,0,Curcumin,10.08,79.76
NE_1359,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,2,10.67,0.338,0,Ibuprofen,37.9,74.84
NE_1360,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.406,0,Paclitaxel,3.94,83.93
NE_1361,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.424,0,Celecoxib,148.55,83.59
NE_1362,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,1,9.25,0.154,1,Celecoxib,193.61,98.4
NE_1363,Castor Oil,Labrasol,14.0,933.4,12.0,450,2,9.67,0.125,0,Paclitaxel,4.35,86.11
NE_1364,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,1,10.85,0.244,0,Curcumin,13.25,78.59
NE_1365,Capryol 90,Tween 80,11.5,172.2,15.0,1310,2,11.67,0.293,1,Celecoxib,122.56,95.81
NE_1366,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,2,12.8,0.371,0,Curcumin,13.28,86.4
NE_1367,Miglyol 812,Labrasol,15.0,520.0,12.0,450,1,8.5,0.293,0,Ibuprofen,44.7,78.88
NE_1368,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.398,0,Paclitaxel,4.26,75.24
NE_1369,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,1,9.25,0.273,0,Paclitaxel,4.6,74.28
NE_1370,Miglyol 812,Labrasol,15.0,520.0,12.0,450,1,8.5,0.323,0,Ibuprofen,34.36,79.43
NE_1371,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,3,13.77,0.282,0,Curcumin,14.47,77.27
NE_1372,Oleic Acid,Labrasol,17.0,282.5,12.0,450,3,10.25,0.178,0,Curcumin,17.2,82.12
NE_1373,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.162,0,Paclitaxel,2.21,77.45
NE_1374,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,3,13.77,0.119,1,Ibuprofen,53.15,96.83
NE_1375,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.294,0,Paclitaxel,3.03,79.82
NE_1376,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,2,11.67,0.157,0,Curcumin,15.01,79.18
NE_1377,Capryol 90,Labrasol,11.5,172.2,12.0,450,2,9.67,0.182,1,Celecoxib,206.75,97.22
NE_1378,Castor Oil,Labrasol,14.0,933.4,12.0,450,1,8.5,0.192,0,Paclitaxel,6.04,70.08
NE_1379,Castor Oil,Tween 80,14.0,933.4,15.0,1310,1,10.0,0.424,0,Paclitaxel,3.94,70.87
NE_1380,Castor Oil,Tween 80,14.0,933.4,15.0,1310,3,12.5,0.146,1,Paclitaxel,5.41,92.15
NE_1381,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,1,9.25,0.27,0,Ibuprofen,34.69,71.46
NE_1382,Capryol 90,Tween 80,11.5,172.2,15.0,1310,2,11.67,0.448,0,Celecoxib,208.22,76.43
NE_1383,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,2,10.67,0.302,0,Ibuprofen,38.58,72.01
NE_1384,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.111,1,Paclitaxel,6.22,99.27
NE_1385,Miglyol 812,Labrasol,15.0,520.0,12.0,450,3,10.25,0.337,0,Ibuprofen,50.28,80.33
NE_1386,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.206,0,Celecoxib,204.32,76.8
NE_1387,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,2,10.67,0.137,0,Ibuprofen,35.84,78.25
NE_1388,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,3,11.38,0.217,1,Celecoxib,178.43,94.62
NE_1389,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.378,0,Paclitaxel,2.33,83.03
NE_1390,Miglyol 812,Labrasol,15.0,520.0,12.0,450,1,8.5,0.294,0,Ibuprofen,33.29,83.44
NE_1391,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,1,9.25,0.13,1,Celecoxib,156.93,92.66
NE_1392,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.154,0,Celecoxib,190.88,88.5
NE_1393,Miglyol 812,Labrasol,15.0,520.0,12.0,450,1,8.5,0.198,0,Ibuprofen,52.85,71.3
NE_1394,Capryol 90,Tween 20,11.5,172.2,16.7,1227,2,12.8,0.381,0,Celecoxib,165.22,82.17
NE_1395,Capryol 90,Tween 20,11.5,172.2,16.7,1227,3,13.77,0.156,1,Celecoxib,204.47,98.28
NE_1396,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,1,10.85,0.136,0,Ibuprofen,32.86,83.9
NE_1397,Capryol 90,Tween 80,11.5,172.2,15.0,1310,1,10.0,0.152,1,Celecoxib,129.61,94.82
NE_1398,Castor Oil,Tween 20,14.0,933.4,16.7,1227,2,12.8,0.368,0,Paclitaxel,3.42,71.56
NE_1399,Capryol 90,Tween 80,11.5,172.2,15.0,1310,2,11.67,0.183,1,Celecoxib,195.08,92.38
NE_1400,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.19,0,Celecoxib,203.95,84.46
NE_1401,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,2,12.8,0.234,1,Ibuprofen,42.61,96.23
NE_1402,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,1,10.85,0.278,0,Ibuprofen,50.65,82.41
NE_1403,Castor Oil,Tween 20,14.0,933.4,16.7,1227,1,10.85,0.387,0,Paclitaxel,4.25,75.98
NE_1404,Oleic Acid,Labrasol,17.0,282.5,12.0,450,2,9.67,0.365,0,Curcumin,12.71,73.5
NE_1405,Miglyol 812,Labrasol,15.0,520.0,12.0,450,3,10.25,0.246,0,Ibuprofen,54.02,76.08
NE_1406,Castor Oil,Tween 20,14.0,933.4,16.7,1227,1,10.85,0.253,0,Paclitaxel,2.72,70.68
NE_1407,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,2,11.67,0.175,0,Ibuprofen,30.91,73.77
NE_1408,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.387,0,Paclitaxel,5.85,81.7
NE_1409,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,1,10.85,0.315,0,Curcumin,11.54,77.15
NE_1410,Oleic Acid,Cremophor EL,17.0,282.5,13.5,2500,2,10.67,0.285,0,Curcumin,9.28,71.93
NE_1411,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,3,13.77,0.118,0,Curcumin,14.94,83.12
NE_1412,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,1,10.0,0.422,0,Curcumin,10.89,85.91
NE_1413,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,3,12.5,0.248,0,Ibuprofen,40.55,84.3
NE_1414,Capryol 90,Labrasol,11.5,172.2,12.0,450,3,10.25,0.209,1,Celecoxib,205.36,95.99
NE_1415,Capryol 90,Tween 20,11.5,172.2,16.7,1227,2,12.8,0.307,0,Celecoxib,152.9,82.48
NE_1416,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,2,11.67,0.331,0,Curcumin,10.36,76.76
NE_1417,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,2,12.8,0.423,0,Ibuprofen,34.24,76.2
NE_1418,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,1,10.85,0.26,0,Curcumin,16.22,85.73
NE_1419,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,3,13.77,0.359,0,Curcumin,10.62,80.72
NE_1420,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,3,12.5,0.289,0,Curcumin,10.58,78.19
NE_1421,Oleic Acid,Cremophor EL,17.0,282.5,13.5,2500,3,11.38,0.17,0,Curcumin,15.47,80.33
NE_1422,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,1,9.25,0.236,0,Ibuprofen,46.59,74.19
NE_1423,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.401,0,Paclitaxel,4.57,79.11
NE_1424,Capryol 90,Tween 20,11.5,172.2,16.7,1227,3,13.77,0.111,1,Celecoxib,204.12,97.92
NE_1425,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,1,10.0,0.151,0,Ibuprofen,37.82,79.82
NE_1426,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.277,0,Paclitaxel,5.52,74.36
NE_1427,Miglyol 812,Labrasol,15.0,520.0,12.0,450,2,9.67,0.32,0,Ibuprofen,39.09,83.92
NE_1428,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.241,1,Paclitaxel,5.23,93.31
NE_1429,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,3,12.5,0.117,0,Ibuprofen,51.38,76.8
NE_1430,Castor Oil,Labrasol,14.0,933.4,12.0,450,2,9.67,0.164,0,Paclitaxel,2.86,81.64
NE_1431,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,2,10.67,0.243,0,Paclitaxel,4.5,84.98
NE_1432,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,1,10.0,0.29,0,Curcumin,15.71,76.81
NE_1433,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.206,0,Celecoxib,121.09,75.14
NE_1434,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.208,0,Paclitaxel,5.67,70.05
NE_1435,Castor Oil,Labrasol,14.0,933.4,12.0,450,1,8.5,0.368,0,Paclitaxel,5.97,87.16
NE_1436,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,2,12.8,0.407,0,Curcumin,10.99,73.96
NE_1437,Capryol 90,Labrasol,11.5,172.2,12.0,450,2,9.67,0.385,0,Celecoxib,151.29,79.71
NE_1438,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,2,11.67,0.22,0,Ibuprofen,42.53,76.79
NE_1439,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,3,12.5,0.43,0,Ibuprofen,53.19,81.72
NE_1440,Castor Oil,Labrasol,14.0,933.4,12.0,450,3,10.25,0.346,0,Paclitaxel,5.26,84.2
NE_1441,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,1,10.85,0.373,0,Ibuprofen,42.41,73.01
NE_1442,Capryol 90,Tween 20,11.5,172.2,16.7,1227,2,12.8,0.313,0,Celecoxib,194.52,71.59
NE_1443,Miglyol 812,Labrasol,15.0,520.0,12.0,450,2,9.67,0.26,0,Ibuprofen,32.73,85.87
NE_1444,Oleic Acid,Cremophor EL,17.0,282.5,13.5,2500,1,9.25,0.413,0,Curcumin,14.03,86.05
NE_1445,Castor Oil,Tween 80,14.0,933.4,15.0,1310,2,11.67,0.36,0,Paclitaxel,4.38,78.37
NE_1446,Oleic Acid,Labrasol,17.0,282.5,12.0,450,3,10.25,0.197,0,Curcumin,9.07,82.53
NE_1447,Miglyol 812,Labrasol,15.0,520.0,12.0,450,3,10.25,0.229,0,Ibuprofen,37.44,76.3
NE_1448,Castor Oil,Tween 20,14.0,933.4,16.7,1227,1,10.85,0.34,0,Paclitaxel,6.2,77.11
NE_1449,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.337,0,Paclitaxel,6.36,85.98
NE_1450,Miglyol 812,Labrasol,15.0,520.0,12.0,450,1,8.5,0.153,0,Ibuprofen,38.34,82.01
NE_1451,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,3,11.38,0.425,0,Ibuprofen,39.53,80.51
NE_1452,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.223,0,Celecoxib,142.95,75.51
NE_1453,Capryol 90,Tween 80,11.5,172.2,15.0,1310,1,10.0,0.137,1,Celecoxib,176.55,92.2
NE_1454,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,2,12.8,0.228,0,Curcumin,13.01,73.22
NE_1455,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,1,9.25,0.443,0,Ibuprofen,45.46,77.07
NE_1456,Oleic Acid,Cremophor EL,17.0,282.5,13.5,2500,1,9.25,0.35,0,Curcumin,14.58,76.74
NE_1457,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,1,9.25,0.428,0,Celecoxib,189.69,85.16
NE_1458,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,3,12.5,0.27,0,Ibuprofen,40.02,78.09
NE_1459,Oleic Acid,Labrasol,17.0,282.5,12.0,450,2,9.67,0.293,0,Curcumin,15.52,82.33
NE_1460,Oleic Acid,Labrasol,17.0,282.5,12.0,450,1,8.5,0.113,0,Curcumin,10.09,78.36
NE_1461,Capryol 90,Tween 20,11.5,172.2,16.7,1227,3,13.77,0.404,0,Celecoxib,202.66,76.51
NE_1462,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,1,10.85,0.331,0,Ibuprofen,51.0,86.92
NE_1463,Miglyol 812,Labrasol,15.0,520.0,12.0,450,1,8.5,0.421,0,Ibuprofen,49.78,87.05
NE_1464,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,2,11.67,0.387,0,Ibuprofen,31.9,83.62
NE_1465,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.244,1,Paclitaxel,2.1,95.74
NE_1466,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,1,10.0,0.175,0,Curcumin,10.96,79.78
NE_1467,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,1,9.25,0.353,0,Celecoxib,197.45,76.19
NE_1468,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.191,0,Paclitaxel,6.25,74.54
NE_1469,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,2,12.8,0.423,0,Ibuprofen,34.9,74.59
NE_1470,Capryol 90,Labrasol,11.5,172.2,12.0,450,1,8.5,0.302,0,Celecoxib,208.53,74.49
NE_1471,Capryol 90,Tween 80,11.5,172.2,15.0,1310,1,10.0,0.435,0,Celecoxib,169.98,70.14
NE_1472,Castor Oil,Tween 20,14.0,933.4,16.7,1227,2,12.8,0.206,1,Paclitaxel,4.01,94.02
NE_1473,Capryol 90,Labrasol,11.5,172.2,12.0,450,3,10.25,0.285,1,Celecoxib,168.34,97.91
NE_1474,Castor Oil,Labrasol,14.0,933.4,12.0,450,3,10.25,0.302,0,Paclitaxel,2.48,81.94
NE_1475,Oleic Acid,Cremophor EL,17.0,282.5,13.5,2500,1,9.25,0.421,0,Curcumin,15.51,80.26
NE_1476,Castor Oil,Tween 80,14.0,933.4,15.0,1310,2,11.67,0.297,1,Paclitaxel,6.39,96.55
NE_1477,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,2,12.8,0.344,0,Curcumin,12.73,70.31
NE_1478,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,1,10.85,0.29,0,Ibuprofen,40.53,85.03
NE_1479,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,3,11.38,0.151,1,Celecoxib,148.19,98.54
NE_1480,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,3,11.38,0.31,0,Paclitaxel,4.69,73.29
NE_1481,Capryol 90,Cremophor EL,11.5,172.2,13.5,2500,2,10.67,0.156,1,Celecoxib,159.96,93.55
NE_1482,Capryol 90,Tween 80,11.5,172.2,15.0,1310,1,10.0,0.2,1,Celecoxib,131.71,94.55
NE_1483,Castor Oil,Tween 20,14.0,933.4,16.7,1227,2,12.8,0.346,0,Paclitaxel,3.59,84.91
NE_1484,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,1,10.85,0.139,0,Ibuprofen,39.92,75.47
NE_1485,Capryol 90,Tween 20,11.5,172.2,16.7,1227,2,12.8,0.283,1,Celecoxib,197.66,99.08
NE_1486,Oleic Acid,Labrasol,17.0,282.5,12.0,450,3,10.25,0.133,0,Curcumin,11.24,88.02
NE_1487,Castor Oil,Labrasol,14.0,933.4,12.0,450,3,10.25,0.32,0,Paclitaxel,4.27,78.97
NE_1488,Castor Oil,Tween 20,14.0,933.4,16.7,1227,3,13.77,0.263,1,Paclitaxel,2.08,97.86
NE_1489,Castor Oil,Tween 80,14.0,933.4,15.0,1310,3,12.5,0.183,1,Paclitaxel,4.22,96.1
NE_1490,Capryol 90,Tween 80,11.5,172.2,15.0,1310,3,12.5,0.414,0,Celecoxib,129.31,83.15
NE_1491,Oleic Acid,Tween 20,17.0,282.5,16.7,1227,3,13.77,0.395,0,Curcumin,10.74,72.44
NE_1492,Capryol 90,Tween 80,11.5,172.2,15.0,1310,3,12.5,0.165,1,Celecoxib,158.86,96.36
NE_1493,Capryol 90,Tween 80,11.5,172.2,15.0,1310,3,12.5,0.19,1,Celecoxib,181.58,94.75
NE_1494,Miglyol 812,Cremophor EL,15.0,520.0,13.5,2500,2,10.67,0.354,0,Ibuprofen,36.95,72.44
NE_1495,Miglyol 812,Tween 80,15.0,520.0,15.0,1310,3,12.5,0.38,0,Ibuprofen,36.7,81.52
NE_1496,Miglyol 812,Tween 20,15.0,520.0,16.7,1227,2,12.8,0.164,1,Ibuprofen,48.24,95.78
NE_1497,Castor Oil,Cremophor EL,14.0,933.4,13.5,2500,2,10.67,0.428,0,Paclitaxel,6.43,81.6
NE_1498,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,2,11.67,0.399,0,Curcumin,15.3,81.16
NE_1499,Oleic Acid,Tween 80,17.0,282.5,15.0,1310,2,11.67,0.159,0,Curcumin,11.97,83.34
NE_1500,Castor Oil,Labrasol,14.0,933.4,12.0,450,3,10.25,0.351,0,Paclitaxel,4.04,81.32
